locus_tag	ftype	length_bp	gene	EC_number	COG	product
BMKFACGC_01478	CDS	447	fabZ_2	4.2.1.59		3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ
BMKFACGC_01479	CDS	1593				hypothetical protein
BMKFACGC_01480	CDS	357	rplS		COG0335	Large ribosomal subunit protein bL19
BMKFACGC_01481	CDS	765	trmD	2.1.1.228		tRNA (guanine-N(1)-)-methyltransferase
BMKFACGC_01482	CDS	519	rimM			Ribosome maturation factor RimM
BMKFACGC_01483	CDS	261	khpA		COG1837	RNA-binding protein KhpA
BMKFACGC_01484	CDS	276	rpsP		COG0228	Small ribosomal subunit protein bS16
BMKFACGC_01485	CDS	294				hypothetical protein
BMKFACGC_01486	CDS	1314				hypothetical protein
BMKFACGC_01487	CDS	1173				hypothetical protein
BMKFACGC_01488	CDS	2649		7.2.2.10		Calcium-transporting ATPase 1
BMKFACGC_01489	CDS	1449	ffh	3.6.5.4	COG0541	Signal recognition particle protein
BMKFACGC_01490	CDS	342				hypothetical protein
BMKFACGC_01491	CDS	1272				ISL3 family transposase ISSau8
BMKFACGC_01492	CDS	1449	ftsY	3.6.5.4		Signal recognition particle receptor FtsY
BMKFACGC_01493	CDS	3552	smc_3		COG1196	Chromosome partition protein Smc
BMKFACGC_01494	CDS	690	rnc	3.1.26.3		Ribonuclease 3
BMKFACGC_01495	CDS	252	acpP_2		COG0236	Acyl carrier protein
BMKFACGC_01496	CDS	1038	plsX	2.3.1.274	COG0416	Phosphate acyltransferase
BMKFACGC_01497	CDS	2034	recG	5.6.2.4	COG1200	ATP-dependent DNA helicase RecG
BMKFACGC_01498	CDS	1698				putative protein
BMKFACGC_01499	CDS	363				putative protein
BMKFACGC_01500	CDS	186	rpmB			Large ribosomal subunit protein bL28
BMKFACGC_01501	CDS	675	thiN	2.7.6.2	COG1564	Thiamine pyrophosphokinase
BMKFACGC_01502	CDS	654	rpe	5.1.3.1	COG0036	Ribulose-phosphate 3-epimerase
BMKFACGC_01503	CDS	897	rsgA	3.6.1.-	COG1162	Small ribosomal subunit biogenesis GTPase RsgA
BMKFACGC_01504	CDS	2010	prkC	2.7.11.1	COG0515	Serine/threonine-protein kinase PrkC
BMKFACGC_01505	CDS	747	stp_3	3.1.3.16	COG0631	Serine/threonine phosphatase stp
BMKFACGC_01506	CDS	1344	rsmB	2.1.1.176	COG0144	Ribosomal RNA small subunit methyltransferase B
BMKFACGC_01507	CDS	945	fmt	2.1.2.9		Methionyl-tRNA formyltransferase
BMKFACGC_01508	CDS	2418	priA	5.6.2.4	COG1198	Replication restart protein PriA
BMKFACGC_01509	CDS	1212	coaBC		COG0452	Coenzyme A biosynthesis bifunctional protein CoaBC
BMKFACGC_01510	CDS	216	rpoZ	2.7.7.6		DNA-directed RNA polymerase subunit omega
BMKFACGC_01511	CDS	615	gmk_1	2.7.4.8	COG0194	Guanylate kinase
BMKFACGC_01512	CDS	324				hypothetical protein
BMKFACGC_01513	CDS	468				hypothetical protein
BMKFACGC_01514	CDS	1947				hypothetical protein
BMKFACGC_01515	CDS	1701	recN		COG0497	DNA repair protein RecN
BMKFACGC_01516	CDS	456	argR_2		COG1438	Arginine repressor
BMKFACGC_01517	CDS	816				hypothetical protein
BMKFACGC_01518	CDS	903		2.5.1.10		Farnesyl diphosphate synthase
BMKFACGC_01519	CDS	246	xseB	3.1.11.6		Exodeoxyribonuclease 7 small subunit
BMKFACGC_01520	CDS	1356	xseA	3.1.11.6	COG1570	Exodeoxyribonuclease 7 large subunit
BMKFACGC_01521	CDS	867	folD		COG0190	Bifunctional protein FolD protein
BMKFACGC_01522	CDS	429	nusB		COG0781	Transcription antitermination protein NusB
BMKFACGC_01523	CDS	441				putative protein
BMKFACGC_01524	CDS	561	efp		COG0231	Elongation factor P
BMKFACGC_01525	CDS	1065	ypdF	3.4.11.-	COG0006	Aminopeptidase YpdF
BMKFACGC_01526	CDS	300	rpmA		COG0211	Large ribosomal subunit protein bL27
BMKFACGC_01527	CDS	339				hypothetical protein
BMKFACGC_01528	CDS	309	rplU		COG0261	Large ribosomal subunit protein bL21
BMKFACGC_01529	CDS	528				hypothetical protein
BMKFACGC_01530	CDS	543				hypothetical protein
BMKFACGC_01531	CDS	942				hypothetical protein
BMKFACGC_01532	CDS	873				hypothetical protein
BMKFACGC_01533	CDS	1044				ISL3 family transposase ISP1
BMKFACGC_01534	CDS	1341	glnA	6.3.1.2		Glutamine synthetase
BMKFACGC_01535	CDS	387	glnR		COG0789	HTH-type transcriptional regulator GlnR
BMKFACGC_01536	CDS	924	miaA	2.5.1.75	COG0324	tRNA dimethylallyltransferase
BMKFACGC_01537	CDS	756	UgpQ	3.1.4.46	COG0584	Glycerophosphodiester phosphodiesterase
BMKFACGC_01538	CDS	177				hypothetical protein
BMKFACGC_01539	CDS	417	yibN		COG0607	putative protein YibN
BMKFACGC_01540	CDS	972	glcK	2.7.1.2	COG1940	Glucokinase
BMKFACGC_01541	CDS	231				hypothetical protein
BMKFACGC_01542	CDS	681	gluP	3.4.21.105	COG0457	Rhomboid protease GluP
BMKFACGC_01543	CDS	549	yqgN		COG0212	putative protein YqgN
BMKFACGC_01544	CDS	150	rpmGA		COG0267	Large ribosomal subunit protein bL33A
BMKFACGC_01545	CDS	2115	penA		COG0768	Penicillin-binding protein 2B
BMKFACGC_01546	CDS	1176				IS256 family transposase IS1310
BMKFACGC_01547	CDS	930			COG2826	IS30 family transposase ISLpl1
BMKFACGC_01548	CDS	210				hypothetical protein
BMKFACGC_01549	CDS	2637				hypothetical protein
BMKFACGC_01550	CDS	309	pdhI		COG4841	Pyruvate dehydrogenase inhibitor
BMKFACGC_01551	CDS	474	greA_2		COG0782	Transcription elongation factor GreA
BMKFACGC_01552	CDS	675	udk	2.7.1.48	COG0572	Uridine kinase
BMKFACGC_01553	CDS	1137	mltG	4.2.2.29	COG1559	Endolytic murein transglycosylase
BMKFACGC_01554	CDS	2409	pheT_1	6.1.1.20		Phenylalanine--tRNA ligase beta subunit
BMKFACGC_01555	CDS	1047	pheS	6.1.1.20	COG0016	Phenylalanine--tRNA ligase alpha subunit
BMKFACGC_01556	CDS	375	yodB		COG1733	HTH-type transcriptional regulator YodB
BMKFACGC_01557	CDS	498				hypothetical protein
BMKFACGC_01558	CDS	771	rlmP	2.1.1.-	COG0566	23S rRNA (guanosine(2553)-2'-O)-methyltransferase RlmP
BMKFACGC_01559	CDS	273	yccX	3.6.1.7	COG1254	Acylphosphatase
BMKFACGC_01560	CDS	903	yidC			Membrane protein insertase YidC
BMKFACGC_01561	CDS	405				hypothetical protein
BMKFACGC_01562	CDS	1611	sasA_3	2.7.13.3		Adaptive-response sensory-kinase SasA
BMKFACGC_01563	CDS	687	arlR_2		COG0745	Response regulator ArlR
BMKFACGC_01564	CDS	921			COG2826	IS30 family transposase ISLsa1
BMKFACGC_01565	CDS	1017	adhA_2	1.1.1.1	COG1064	Alcohol dehydrogenase 1
BMKFACGC_01566	CDS	654				hypothetical protein
BMKFACGC_01567	CDS	315	czrA_2		COG0640	HTH-type transcriptional repressor CzrA
BMKFACGC_01568	CDS	816	ybiV_2	3.1.3.23	COG0561	Sugar phosphatase YbiV
BMKFACGC_01569	CDS	189	rpmF3		COG0333	Large ribosomal subunit protein bL32C
BMKFACGC_01570	CDS	555				hypothetical protein
BMKFACGC_01571	CDS	1149	tmcAL	6.3.4.-	COG1323	tRNA(Met) cytidine acetate ligase
BMKFACGC_01572	CDS	744	desVI	2.1.1.234		dTDP-3-amino-3,4,6-trideoxy-alpha-D-glucopyranose N,N-dimethyltransferase
BMKFACGC_01573	CDS	357	rsfS		COG0799	Ribosomal silencing factor RsfS
BMKFACGC_01574	CDS	594		3.6.1.41		Bis(5'-nucleosyl)-tetraphosphatase, symmetrical
BMKFACGC_01575	CDS	633	nadD	2.7.7.18	COG1057	Nicotinate-nucleotide adenylyltransferase
BMKFACGC_01576	CDS	309			COG1534	RNA-binding protein
BMKFACGC_01577	CDS	1143	yqeH		COG1161	putative protein YqeH
BMKFACGC_01578	CDS	543				hypothetical protein
BMKFACGC_01579	CDS	1068				hypothetical protein
BMKFACGC_01580	CDS	921			COG2826	IS30 family transposase ISLsa1
BMKFACGC_01581	CDS	507				hypothetical protein
BMKFACGC_01582	CDS	1272				ISL3 family transposase ISSau8
BMKFACGC_01583	CDS	360	rplT		COG0292	Large ribosomal subunit protein bL20
BMKFACGC_01584	CDS	195	rpmI		COG0291	Large ribosomal subunit protein bL35
BMKFACGC_01585	CDS	564	infC			Translation initiation factor IF-3
BMKFACGC_01586	CDS	1944	thrS	6.1.1.3	COG0441	Threonine--tRNA ligase
BMKFACGC_01587	CDS	927	dnaI	3.6.4.-	COG1484	Replicative helicase loader DnaI
BMKFACGC_01588	CDS	1371	dnaB		COG3611	Replicative helicase loading/DNA remodeling protein DnaB
BMKFACGC_01589	CDS	501	nrdR		COG1327	Transcriptional repressor NrdR
BMKFACGC_01590	CDS	630	coaE	2.7.1.24		Dephospho-CoA kinase
BMKFACGC_01591	CDS	861	mutM	3.2.2.23		Formamidopyrimidine-DNA glycosylase
BMKFACGC_01592	CDS	2661	polA	2.7.7.7		DNA polymerase I
BMKFACGC_01593	CDS	1347	guaD	3.5.4.3	COG0402	Guanine deaminase
BMKFACGC_01594	CDS	687	pucK_1		COG2233	Uric acid permease PucK
BMKFACGC_01595	CDS	297			COG2826	IS30 family transposase ISLpl1
BMKFACGC_01596	CDS	684				Nucleobase transporter PlUacP
BMKFACGC_01597	CDS	705	ybhL		COG0670	Inner membrane protein YbhL
BMKFACGC_01598	CDS	621	pnuC_2			Nicotinamide riboside transporter PnuC
BMKFACGC_01599	CDS	1332	murC	6.3.2.8	COG0773	UDP-N-acetylmuramate--L-alanine ligase
BMKFACGC_01600	CDS	2574				hypothetical protein
BMKFACGC_01601	CDS	639	pheT_2	6.1.1.20		Phenylalanine--tRNA ligase beta subunit
BMKFACGC_01602	CDS	333	ytpP		COG0526	Thioredoxin-like protein YtpP
BMKFACGC_01603	CDS	327				hypothetical protein
BMKFACGC_01604	CDS	1359	cycA_2		COG1113	D-serine/D-alanine/glycine transporter
BMKFACGC_01605	CDS	1110	ald	1.4.1.1		Alanine dehydrogenase
BMKFACGC_01606	CDS	507				Putative universal stress protein
BMKFACGC_01607	CDS	1401		3.4.13.-		Putative dipeptidase
BMKFACGC_01608	CDS	834	nnrD	4.2.1.136	COG0063	ADP-dependent (S)-NAD(P)H-hydrate dehydratase
BMKFACGC_01609	CDS	471				hypothetical protein
BMKFACGC_01610	CDS	1635	murJ_2		COG2244	Lipid II flippase MurJ
BMKFACGC_01611	CDS	321				hypothetical protein
BMKFACGC_01612	CDS	765				hypothetical protein
BMKFACGC_01613	CDS	675	fhuC	7.2.2.16	COG1120	Iron(3+)-hydroxamate import ATP-binding protein FhuC
BMKFACGC_01614	CDS	756				hypothetical protein
BMKFACGC_01615	CDS	2430	leuS	6.1.1.4		Leucine--tRNA ligase
BMKFACGC_01616	CDS	642	pgpB	3.1.3.27	COG0671	Phosphatidylglycerophosphatase B
BMKFACGC_01617	CDS	567	mnmM	2.1.1.61	COG2519	tRNA (mnm(5)s(2)U34)-methyltransferase
BMKFACGC_01618	CDS	195				hypothetical protein
BMKFACGC_01619	CDS	327				hypothetical protein
BMKFACGC_01620	CDS	894	icaA	2.4.1.-	COG1215	Poly-beta-1,6-N-acetyl-D-glucosamine synthase
BMKFACGC_01621	CDS	510				hypothetical protein
BMKFACGC_01622	CDS	807				hypothetical protein
BMKFACGC_01623	CDS	1263				ISL3 family transposase ISP1
BMKFACGC_01624	CDS	126				hypothetical protein
BMKFACGC_01625	CDS	378				hypothetical protein
BMKFACGC_01626	CDS	990			COG2826	IS30 family transposase ISSlu1
BMKFACGC_01627	CDS	429				hypothetical protein
BMKFACGC_01628	CDS	2511	uvrA_3		COG0178	UvrABC system protein A
BMKFACGC_01629	tRNA	86				tRNA-Leu(cag)
BMKFACGC_01630	CDS	294				hypothetical protein
BMKFACGC_01631	CDS	519				hypothetical protein
BMKFACGC_01632	CDS	477	ohrR		COG1846	Organic hydroperoxide resistance transcriptional regulator
BMKFACGC_01633	CDS	681				hypothetical protein
BMKFACGC_01634	CDS	246				hypothetical protein
BMKFACGC_01635	CDS	963		1.1.1.-		Putative 2-hydroxyacid dehydrogenase
BMKFACGC_01636	CDS	2715	trePP	2.4.1.216	COG1554	Trehalose 6-phosphate phosphorylase
BMKFACGC_01637	CDS	672	ycjU	5.4.2.6	COG0637	Beta-phosphoglucomutase
BMKFACGC_01638	CDS	771				Putative bifunctional phosphatase/peptidyl-prolyl cis-trans isomerase
BMKFACGC_01639	CDS	648		2.7.1.113	COG1428	Deoxyguanosine kinase
BMKFACGC_01640	CDS	327				hypothetical protein
BMKFACGC_01641	CDS	1476	mdtP_2		COG0477	Multidrug transporter protein MdtP
BMKFACGC_01642	CDS	1263				ISL3 family transposase ISP1
BMKFACGC_01643	CDS	1188	metK	2.5.1.6	COG0192	S-adenosylmethionine synthase
BMKFACGC_01644	CDS	708				hypothetical protein
BMKFACGC_01645	CDS	342				hypothetical protein
BMKFACGC_01646	CDS	570				hypothetical protein
BMKFACGC_01647	CDS	324				hypothetical protein
BMKFACGC_01648	CDS	924			COG2826	IS30 family transposase IS1070
BMKFACGC_01649	CDS	537				hypothetical protein
BMKFACGC_01650	CDS	468				hypothetical protein
BMKFACGC_01651	CDS	309				hypothetical protein
BMKFACGC_01652	CDS	363				hypothetical protein
BMKFACGC_01653	CDS	303				hypothetical protein
BMKFACGC_01654	CDS	2169				hypothetical protein
BMKFACGC_01655	CDS	1098	ftsH_2	3.4.24.-		ATP-dependent zinc metalloprotease FtsH
BMKFACGC_01656	CDS	315				hypothetical protein
BMKFACGC_01657	CDS	339				hypothetical protein
BMKFACGC_01658	CDS	447				hypothetical protein
BMKFACGC_01659	CDS	438				hypothetical protein
BMKFACGC_01660	CDS	570				hypothetical protein
BMKFACGC_01661	CDS	165				hypothetical protein
BMKFACGC_01662	CDS	186				hypothetical protein
BMKFACGC_01663	CDS	246				hypothetical protein
BMKFACGC_01664	CDS	372				hypothetical protein
BMKFACGC_01665	CDS	414				hypothetical protein
BMKFACGC_01666	CDS	810				hypothetical protein
BMKFACGC_01667	CDS	120				hypothetical protein
BMKFACGC_01668	CDS	219				hypothetical protein
BMKFACGC_01669	CDS	996				hypothetical protein
BMKFACGC_01670	CDS	435				hypothetical protein
BMKFACGC_01671	CDS	696				hypothetical protein
BMKFACGC_01672	CDS	1200	xerC_5			Tyrosine recombinase XerC
BMKFACGC_01673	CDS	309				hypothetical protein
BMKFACGC_01674	CDS	363				hypothetical protein
BMKFACGC_01675	CDS	303				hypothetical protein
BMKFACGC_01676	CDS	2169				hypothetical protein
BMKFACGC_01677	CDS	1083	ftsH_3	3.4.24.-		ATP-dependent zinc metalloprotease FtsH
BMKFACGC_01678	CDS	1053				hypothetical protein
BMKFACGC_01679	CDS	519				hypothetical protein
BMKFACGC_01680	CDS	303				hypothetical protein
BMKFACGC_01681	CDS	357				hypothetical protein
BMKFACGC_01682	CDS	171				hypothetical protein
BMKFACGC_01683	CDS	132				hypothetical protein
BMKFACGC_01684	CDS	450				hypothetical protein
BMKFACGC_01685	CDS	579				hypothetical protein
BMKFACGC_01686	CDS	1620				hypothetical protein
BMKFACGC_01687	CDS	591				hypothetical protein
BMKFACGC_01688	CDS	1179				hypothetical protein
BMKFACGC_01689	CDS	405				hypothetical protein
BMKFACGC_01690	CDS	345				hypothetical protein
BMKFACGC_01691	CDS	1242				hypothetical protein
BMKFACGC_01692	CDS	393				hypothetical protein
BMKFACGC_01693	CDS	648				hypothetical protein
BMKFACGC_01694	CDS	4548				hypothetical protein
BMKFACGC_01695	CDS	954				hypothetical protein
BMKFACGC_01696	CDS	1221				hypothetical protein
BMKFACGC_01697	CDS	243				hypothetical protein
BMKFACGC_01698	CDS	375				hypothetical protein
BMKFACGC_01699	CDS	399				hypothetical protein
BMKFACGC_01700	CDS	1038				hypothetical protein
BMKFACGC_01701	CDS	471				hypothetical protein
BMKFACGC_01702	CDS	375				hypothetical protein
BMKFACGC_01703	CDS	600				hypothetical protein
BMKFACGC_01704	CDS	327				hypothetical protein
BMKFACGC_01705	CDS	363				hypothetical protein
BMKFACGC_01706	CDS	879				hypothetical protein
BMKFACGC_01707	CDS	465				hypothetical protein
BMKFACGC_01708	CDS	1104				hypothetical protein
BMKFACGC_01709	CDS	354				hypothetical protein
BMKFACGC_01710	CDS	828				hypothetical protein
BMKFACGC_01711	CDS	1362				hypothetical protein
BMKFACGC_01712	CDS	1338				hypothetical protein
BMKFACGC_01713	CDS	753				hypothetical protein
BMKFACGC_01714	CDS	384				hypothetical protein
BMKFACGC_01715	CDS	300				hypothetical protein
BMKFACGC_01716	CDS	270				hypothetical protein
BMKFACGC_01717	CDS	147				hypothetical protein
BMKFACGC_01718	CDS	168				hypothetical protein
BMKFACGC_01719	CDS	480				hypothetical protein
BMKFACGC_01720	CDS	264				hypothetical protein
BMKFACGC_01721	CDS	420				hypothetical protein
BMKFACGC_01722	CDS	711				hypothetical protein
BMKFACGC_01723	CDS	789				hypothetical protein
BMKFACGC_01724	CDS	756				hypothetical protein
BMKFACGC_01725	CDS	1062				hypothetical protein
BMKFACGC_01726	CDS	216				hypothetical protein
BMKFACGC_01727	CDS	294				hypothetical protein
BMKFACGC_01728	CDS	123				hypothetical protein
BMKFACGC_01729	CDS	159				hypothetical protein
BMKFACGC_01730	CDS	276				hypothetical protein
BMKFACGC_01731	CDS	510				hypothetical protein
BMKFACGC_01732	CDS	165				hypothetical protein
BMKFACGC_01733	CDS	249				hypothetical protein
BMKFACGC_01734	CDS	186				hypothetical protein
BMKFACGC_01735	CDS	246				hypothetical protein
BMKFACGC_01736	CDS	372				hypothetical protein
BMKFACGC_01737	CDS	414				hypothetical protein
BMKFACGC_01738	CDS	834				hypothetical protein
BMKFACGC_01739	tRNA	76				tRNA-Met(cat)
BMKFACGC_01740	CDS	222				hypothetical protein
BMKFACGC_01741	CDS	219				hypothetical protein
BMKFACGC_01742	CDS	996				hypothetical protein
BMKFACGC_01743	CDS	435				hypothetical protein
BMKFACGC_01744	CDS	696				hypothetical protein
BMKFACGC_01745	CDS	1200	xerC_6			Tyrosine recombinase XerC
BMKFACGC_01746	tRNA	87				tRNA-Leu(caa)
BMKFACGC_01747	tRNA	71				tRNA-Cys(gca)
BMKFACGC_01748	tRNA	74				tRNA-His(gtg)
BMKFACGC_01749	tRNA	73				tRNA-Trp(cca)
BMKFACGC_01750	tRNA	86				tRNA-Tyr(gta)
BMKFACGC_01751	tRNA	75				tRNA-Phe(gaa)
BMKFACGC_01752	tRNA	77				tRNA-Asp(gtc)
BMKFACGC_01753	tRNA	75				tRNA-Val(tac)
BMKFACGC_01754	tRNA	75				tRNA-Glu(ttc)
BMKFACGC_01755	tRNA	93				tRNA-Ser(gga)
BMKFACGC_01756	tRNA	74				tRNA-Asn(gtt)
BMKFACGC_01757	rRNA	117				5S ribosomal RNA
BMKFACGC_01758	rRNA	2919				23S ribosomal RNA
BMKFACGC_01759	tRNA	75				tRNA-Ala(tgc)
BMKFACGC_01760	tRNA	77				tRNA-Ile(gat)
BMKFACGC_01761	rRNA	1566				16S ribosomal RNA
BMKFACGC_01762	CDS	2058	ltaS1_1		COG1368	Lipoteichoic acid synthase 1
BMKFACGC_01763	CDS	237	ykuJ		COG4703	putative protein YkuJ
BMKFACGC_01764	CDS	1035				hypothetical protein
BMKFACGC_01765	CDS	1023	cpoA	2.4.1.-	COG0438	Alpha-galactosylglucosyldiacylglycerol synthase
BMKFACGC_01766	CDS	1179		2.4.1.337	COG0438	Alpha-monoglucosyldiacylglycerol synthase
BMKFACGC_01767	CDS	1737	ptsI_2	2.7.3.9	COG1080	Phosphoenolpyruvate-protein phosphotransferase
BMKFACGC_01768	CDS	267	ptsH		COG1925	Phosphocarrier protein HPr
BMKFACGC_01769	CDS	201				hypothetical protein
BMKFACGC_01770	CDS	2238	clpE		COG0542	ATP-dependent Clp protease ATP-binding subunit ClpE
BMKFACGC_01771	CDS	1092				hypothetical protein
BMKFACGC_01772	CDS	2607		7.2.2.10		Calcium-transporting ATPase 1
BMKFACGC_01773	CDS	1434	pepDA_4	3.4.13.19	COG4690	Dipeptidase A
BMKFACGC_01774	CDS	1353	nox_2	1.6.3.4	COG0446	NADH oxidase
BMKFACGC_01775	CDS	2127				hypothetical protein
BMKFACGC_01776	CDS	1578	prfC			Peptide chain release factor 3
BMKFACGC_01777	CDS	549				hypothetical protein
BMKFACGC_01778	CDS	2025				hypothetical protein
BMKFACGC_01779	CDS	885				hypothetical protein
BMKFACGC_01780	CDS	417	tagD	2.7.7.39	COG0615	Glycerol-3-phosphate cytidylyltransferase
BMKFACGC_01781	CDS	1143	yhhT		COG0628	Putative transport protein YhhT
BMKFACGC_01782	CDS	558		3.6.1.15	COG3557	Nucleoside triphosphate/diphosphate phosphatase
BMKFACGC_01783	CDS	246				hypothetical protein
BMKFACGC_01784	CDS	1179	pbpX		COG1680	Putative penicillin-binding protein PbpX
BMKFACGC_01785	CDS	801	recX			Regulatory protein RecX
BMKFACGC_01786	CDS	450				Flavodoxin
BMKFACGC_01787	CDS	912				hypothetical protein
BMKFACGC_01788	CDS	852				hypothetical protein
BMKFACGC_01789	CDS	1131	mnaA	5.1.3.14	COG0381	UDP-N-acetylglucosamine 2-epimerase
BMKFACGC_01790	CDS	942		2.4.-.-	COG0463	putative glycosyltransferase
BMKFACGC_01791	CDS	1356	gntT_1		COG2610	High-affinity gluconate transporter
BMKFACGC_01792	CDS	453				Putative universal stress protein
BMKFACGC_01793	tRNA	75				tRNA-Arg(cct)
BMKFACGC_01794	CDS	1326	yfmL	3.6.4.13	COG0513	putative ATP-dependent RNA helicase YfmL
BMKFACGC_01795	CDS	1005	iolU	1.1.1.371	COG0673	scyllo-inositol 2-dehydrogenase (NADP(+)) IolU
BMKFACGC_01796	CDS	363				hypothetical protein
BMKFACGC_01797	CDS	762				hypothetical protein
BMKFACGC_01798	CDS	861	hexR		COG1737	HTH-type transcriptional regulator HexR
BMKFACGC_01799	CDS	1548	xylB_5	2.7.1.17		Xylulose kinase
BMKFACGC_01800	CDS	726	gntT_2		COG2610	High-affinity gluconate transporter
BMKFACGC_01801	CDS	636	idnT		COG2610	Gnt-II system L-idonate transporter
BMKFACGC_01802	CDS	1320	steT_1		COG0531	Serine/threonine exchanger SteT
BMKFACGC_01803	CDS	1350	fucP		COG0738	L-fucose-proton symporter
BMKFACGC_01804	CDS	396	rbsD	5.4.99.62	COG1869	D-ribose pyranase
BMKFACGC_01805	CDS	1518	gshAB			Glutathione biosynthesis bifunctional protein GshAB
BMKFACGC_01806	CDS	1299	pdp	2.4.2.2		Pyrimidine-nucleoside phosphorylase
BMKFACGC_01807	CDS	960	deoR		COG2390	Deoxyribonucleoside regulator
BMKFACGC_01808	CDS	708	deoD	2.4.2.1	COG0813	Purine nucleoside phosphorylase DeoD-type
BMKFACGC_01809	CDS	1188	deoB_1	5.4.2.7		Phosphopentomutase
BMKFACGC_01810	CDS	690	deoC	4.1.2.4	COG0274	Deoxyribose-phosphate aldolase
BMKFACGC_01811	CDS	240				hypothetical protein
BMKFACGC_01812	CDS	357				hypothetical protein
BMKFACGC_01813	CDS	444	ptpB_2	3.1.3.-	COG2365	Triple specificity protein phosphatase PtpB
BMKFACGC_01814	CDS	366				hypothetical protein
BMKFACGC_01815	CDS	1065	ard_1	1.3.1.125		NADH:acrylate oxidoreductase
BMKFACGC_01816	CDS	345	eutS		COG4810	Bacterial microcompartment shell protein EutS
BMKFACGC_01817	CDS	1188	ackA_3	2.7.2.1		Acetate kinase
BMKFACGC_01818	CDS	1122	pduQ	1.1.-.-		1-propanol dehydrogenase PduQ
BMKFACGC_01819	CDS	1434	pduP	1.2.1.87		Propanal dehydrogenase (CoA-propanoylating)
BMKFACGC_01820	CDS	480	pduO_1			Corrinoid adenosyltransferase PduO
BMKFACGC_01821	CDS	576	pduO_2			Corrinoid adenosyltransferase PduO
BMKFACGC_01822	CDS	273	pduN_1			Bacterial microcompartment shell vertex protein PduN
BMKFACGC_01823	CDS	522				hypothetical protein
BMKFACGC_01824	CDS	627	pduL	2.3.1.222		Phosphate propanoyltransferase
BMKFACGC_01825	CDS	291	pduJ			Bacterial microcompartment shell protein PduJ
BMKFACGC_01826	CDS	489	pduK			Bacterial microcompartment shell protein PduK
BMKFACGC_01827	CDS	354	ddrB			Diol dehydratase-reactivating factor small subunit
BMKFACGC_01828	CDS	1851	ddrA			Diol dehydratase-reactivating factor large subunit
BMKFACGC_01829	CDS	528	pduE	4.2.1.28		Propanediol dehydratase small subunit
BMKFACGC_01830	CDS	720	pduD	4.2.1.28		Propanediol dehydratase medium subunit
BMKFACGC_01831	CDS	1677	pduC	4.2.1.28		Propanediol dehydratase large subunit
BMKFACGC_01832	CDS	717	pduB		COG4816	Bacterial microcompartment shell protein PduB
BMKFACGC_01833	CDS	279	pduA			Bacterial microcompartment shell protein PduA
BMKFACGC_01834	CDS	1089	rhaR_2			HTH-type transcriptional activator RhaR
BMKFACGC_01835	CDS	708	glpF		COG0580	Glycerol uptake facilitator protein
BMKFACGC_01836	CDS	432	pduV			Propanediol utilization protein PduV
BMKFACGC_01837	CDS	1368		2.1.1.-	COG2265	putative RNA methyltransferase
BMKFACGC_01838	CDS	1020	dagK_2	2.7.1.107	COG1597	Diacylglycerol kinase
BMKFACGC_01839	CDS	1422	gatB	6.3.5.-	COG0064	Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit B
BMKFACGC_01840	CDS	1470	gatA	6.3.5.7	COG0154	Glutamyl-tRNA(Gln) amidotransferase subunit A
BMKFACGC_01841	CDS	312	gatC	6.3.5.-		Glutamyl-tRNA(Gln) amidotransferase subunit C
BMKFACGC_01842	CDS	1146	yerH		COG4851	putative lipoprotein YerH
BMKFACGC_01843	CDS	2031	ligA	6.5.1.2	COG0272	DNA ligase
BMKFACGC_01844	CDS	2253	pcrA	5.6.2.4	COG0210	ATP-dependent DNA helicase PcrA
BMKFACGC_01845	CDS	1146	purK	6.3.4.18		N5-carboxyaminoimidazole ribonucleotide synthase
BMKFACGC_01846	CDS	576	xpt	2.4.2.22	COG0503	Xanthine phosphoribosyltransferase
BMKFACGC_01847	CDS	909	menA_1	2.5.1.74		1,4-dihydroxy-2-naphthoate octaprenyltransferase
BMKFACGC_01848	CDS	978	hepT	2.5.1.30	COG0142	Heptaprenyl diphosphate synthase component 2
BMKFACGC_01849	CDS	1740	cydC	7.4.2.-	COG4987	Glutathione/L-cysteine transport system ATP-binding/permease protein CydC
BMKFACGC_01850	CDS	1734	cydD	7.4.2.-	COG4988	Glutathione/L-cysteine transport system ATP-binding/permease protein CydD
BMKFACGC_01851	CDS	1011	cydB	7.1.1.7	COG1294	Cytochrome bd-I ubiquinol oxidase subunit 2
BMKFACGC_01852	CDS	1452	appC	7.1.1.3	COG1271	Cytochrome bd-II ubiquinol oxidase subunit 1
BMKFACGC_01853	CDS	948	ghrA	1.1.1.81		Glyoxylate/hydroxypyruvate reductase A
BMKFACGC_01854	CDS	1008	rmlB	4.2.1.46	COG1088	dTDP-glucose 4,6-dehydratase
BMKFACGC_01855	CDS	1074	tagU_2	2.7.8.-	COG1316	Polyisoprenyl-teichoic acid--peptidoglycan teichoic acid transferase TagU
BMKFACGC_01856	CDS	1203	murJ_3			lipid II flippase MurJ
BMKFACGC_01857	CDS	930			COG2826	IS30 family transposase ISLpl1
BMKFACGC_01858	CDS	1176				IS256 family transposase IS1310
BMKFACGC_01859	CDS	930			COG2826	IS30 family transposase ISLpl1
BMKFACGC_01860	CDS	771				hypothetical protein
