query,genome,gene_cluster,gene_callers_id,subject,pident,alignment_length,evalue,bitscore,function
00000425|gene_cluster_GC_00002443|genome_name_P3378_Banana_BE|gene_callers_id_1994,P3378_Banana_BE,GC_00002443,1994,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000426|gene_cluster_GC_00002443|genome_name_P3378_Banana_BE|gene_callers_id_1983,P3378_Banana_BE,GC_00002443,1983,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000427|gene_cluster_GC_00002771|genome_name_P2052_Cocoa_CR|gene_callers_id_1565,P2052_Cocoa_CR,GC_00002771,1565,sp|P40814|T3MO_SALTY,38.182,330.0,2.7999999999999998e-61,214.0,sp|P40814|T3MO_SALTY Type III restriction-modification enzyme StyLTI Mod subunit OS=Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720) OX=99287 GN=mod PE=1 SV=2
00000428|gene_cluster_GC_00002622|genome_name_P2740_Qu_CN|gene_callers_id_1569,P2740_Qu_CN,GC_00002622,1569,sp|Q9D1A2|CNDP2_MOUSE,28.866,388.0,1.81e-41,156.0,sp|Q9D1A2|CNDP2_MOUSE Cytosolic non-specific dipeptidase OS=Mus musculus OX=10090 GN=Cndp2 PE=1 SV=1
00000429|gene_cluster_GC_00002508|genome_name_P2740_Qu_CN|gene_callers_id_1564,P2740_Qu_CN,GC_00002508,1564,sp|A2RI77|DPPD_LACLM,58.261,345.0,1.81e-145,417.0,sp|A2RI77|DPPD_LACLM Dipeptide transport ATP-binding protein DppD OS=Lactococcus lactis subsp. cremoris (strain MG1363) OX=416870 GN=dppD PE=1 SV=1
00000430|gene_cluster_GC_00003009|genome_name_Reference|gene_callers_id_1454,Reference,GC_00003009,1454,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000431|gene_cluster_GC_00002703|genome_name_P2020_Cocoa_CR|gene_callers_id_967,P2020_Cocoa_CR,GC_00002703,967,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000432|gene_cluster_GC_00002822|genome_name_P3124_LMG_BE|gene_callers_id_1909,P3124_LMG_BE,GC_00002822,1909,sp|O31563|YFIU_BACSU,31.787,431.0,7.88e-50,180.0,sp|O31563|YFIU_BACSU Uncharacterized MFS-type transporter YfiU OS=Bacillus subtilis (strain 168) OX=224308 GN=yfiU PE=3 SV=1
00000433|gene_cluster_GC_00002893|genome_name_P2052_Cocoa_CR|gene_callers_id_1787,P2052_Cocoa_CR,GC_00002893,1787,sp|P07369|CB2G_SOLLC,98.283,233.0,1.16e-170,473.0,"sp|P07369|CB2G_SOLLC Chlorophyll a-b binding protein 3C, chloroplastic OS=Solanum lycopersicum OX=4081 GN=CAB3C PE=3 SV=1"
00000434|gene_cluster_GC_00003057|genome_name_P2176_Unknown_BE|gene_callers_id_1521,P2176_Unknown_BE,GC_00003057,1521,sp|Q72H90|SOJ_THET2,26.298,289.0,1.55e-23,99.8,sp|Q72H90|SOJ_THET2 Chromosome-partitioning ATPase Soj OS=Thermus thermophilus (strain ATCC BAA-163 / DSM 7039 / HB27) OX=262724 GN=soj PE=1 SV=1
00000435|gene_cluster_GC_00002862|genome_name_P815_Cocoa_CR|gene_callers_id_80,P815_Cocoa_CR,GC_00002862,80,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000436|gene_cluster_GC_00002639|genome_name_P3124_LMG_BE|gene_callers_id_1048,P3124_LMG_BE,GC_00002639,1048,sp|A9AA97|COBQ_METM6,25.547,137.0,0.007,42.0,sp|A9AA97|COBQ_METM6 Probable cobyric acid synthase OS=Methanococcus maripaludis (strain C6 / ATCC BAA-1332) OX=444158 GN=cobQ PE=3 SV=1
00000437|gene_cluster_GC_00002808|genome_name_P3378_Banana_BE|gene_callers_id_1766,P3378_Banana_BE,GC_00002808,1766,sp|O32071|YTDP_BACSU,34.483,87.0,3.11e-11,68.2,sp|O32071|YTDP_BACSU Uncharacterized HTH-type transcriptional regulator YtdP OS=Bacillus subtilis (strain 168) OX=224308 GN=ytdP PE=4 SV=1
00000438|gene_cluster_GC_00002870|genome_name_P2711_SD_BE|gene_callers_id_1296,P2711_SD_BE,GC_00002870,1296,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000439|gene_cluster_GC_00002900|genome_name_P3124_LMG_BE|gene_callers_id_204,P3124_LMG_BE,GC_00002900,204,sp|P54308|TERL_BPSPP,29.457,387.0,2.67e-38,146.0,"sp|P54308|TERL_BPSPP Terminase, large subunit OS=Bacillus phage SPP1 OX=10724 GN=2 PE=1 SV=1"
00000440|gene_cluster_GC_00002701|genome_name_P2176_Unknown_BE|gene_callers_id_1520,P2176_Unknown_BE,GC_00002701,1520,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000441|gene_cluster_GC_00003024|genome_name_P3378_Banana_BE|gene_callers_id_1771,P3378_Banana_BE,GC_00003024,1771,sp|Q59998|ATZN_SYNY3,33.333,558.0,1.9799999999999998e-94,308.0,sp|Q59998|ATZN_SYNY3 Zinc-transporting ATPase OS=Synechocystis sp. (strain ATCC 27184 / PCC 6803 / Kazusa) OX=1111708 GN=ziaA PE=1 SV=1
00000442|gene_cluster_GC_00002702|genome_name_P360_Cocoa_CR|gene_callers_id_1912,P360_Cocoa_CR,GC_00002702,1912,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000443|gene_cluster_GC_00002615|genome_name_P2020_Cocoa_CR|gene_callers_id_1748,P2020_Cocoa_CR,GC_00002615,1748,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000444|gene_cluster_GC_00002997|genome_name_P2740_Qu_CN|gene_callers_id_1920,P2740_Qu_CN,GC_00002997,1920,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000445|gene_cluster_GC_00002846|genome_name_P815_Cocoa_CR|gene_callers_id_86,P815_Cocoa_CR,GC_00002846,86,sp|P06225|DPOL_BPSP2,52.469,648.0,0.0,688.0,sp|P06225|DPOL_BPSP2 DNA polymerase OS=Bacillus phage SP02 OX=10723 GN=L PE=3 SV=1
00000446|gene_cluster_GC_00003007|genome_name_P2176_Unknown_BE|gene_callers_id_1792,P2176_Unknown_BE,GC_00003007,1792,sp|A0A0H2URH7|GLYAT_STRPN,27.386,241.0,1.68e-26,113.0,sp|A0A0H2URH7|GLYAT_STRPN Glycosyltransferase GlyA OS=Streptococcus pneumoniae serotype 4 (strain ATCC BAA-334 / TIGR4) OX=170187 GN=glyA PE=3 SV=1
00000447|gene_cluster_GC_00002529|genome_name_P2176_Unknown_BE|gene_callers_id_1749,P2176_Unknown_BE,GC_00002529,1749,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000448|gene_cluster_GC_00002546|genome_name_P2712_SD_BE|gene_callers_id_933,P2712_SD_BE,GC_00002546,933,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000449|gene_cluster_GC_00002724|genome_name_P2740_Qu_CN|gene_callers_id_1817,P2740_Qu_CN,GC_00002724,1817,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000450|gene_cluster_GC_00002364|genome_name_P2711_SD_BE|gene_callers_id_1875,P2711_SD_BE,GC_00002364,1875,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000451|gene_cluster_GC_00002364|genome_name_P2711_SD_BE|gene_callers_id_1969,P2711_SD_BE,GC_00002364,1969,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000452|gene_cluster_GC_00003077|genome_name_P3378_Banana_BE|gene_callers_id_1617,P3378_Banana_BE,GC_00003077,1617,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000453|gene_cluster_GC_00002646|genome_name_P2052_Cocoa_CR|gene_callers_id_1116,P2052_Cocoa_CR,GC_00002646,1116,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000454|gene_cluster_GC_00002869|genome_name_P3124_LMG_BE|gene_callers_id_1788,P3124_LMG_BE,GC_00002869,1788,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000455|gene_cluster_GC_00002882|genome_name_P2712_SD_BE|gene_callers_id_1874,P2712_SD_BE,GC_00002882,1874,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000456|gene_cluster_GC_00002583|genome_name_P3378_Banana_BE|gene_callers_id_1525,P3378_Banana_BE,GC_00002583,1525,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000457|gene_cluster_GC_00003035|genome_name_P2052_Cocoa_CR|gene_callers_id_1816,P2052_Cocoa_CR,GC_00003035,1816,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000458|gene_cluster_GC_00003008|genome_name_P815_Cocoa_CR|gene_callers_id_88,P815_Cocoa_CR,GC_00003008,88,sp|Q9T1P7|VP51_BPAPS,29.63,432.0,2.57e-37,142.0,sp|Q9T1P7|VP51_BPAPS Putative protein p51 OS=Acyrthosiphon pisum secondary endosymbiont phage 1 OX=2682836 GN=51 PE=4 SV=1
00000459|gene_cluster_GC_00002653|genome_name_P3378_Banana_BE|gene_callers_id_1605,P3378_Banana_BE,GC_00002653,1605,sp|P18503|CAS4_EPHMU,65.909,44.0,8.62e-06,50.8,sp|P18503|CAS4_EPHMU Short-chain collagen C4 (Fragment) OS=Ephydatia muelleri OX=6052 PE=2 SV=1
00000460|gene_cluster_GC_00002787|genome_name_P3124_LMG_BE|gene_callers_id_1155,P3124_LMG_BE,GC_00002787,1155,sp|P45579|HCXA_ECOLI,35.475,358.0,7.959999999999999e-69,223.0,sp|P45579|HCXA_ECOLI Hydroxycarboxylate dehydrogenase A OS=Escherichia coli (strain K12) OX=83333 GN=hcxA PE=1 SV=2
00000461|gene_cluster_GC_00002968|genome_name_P2176_Unknown_BE|gene_callers_id_1165,P2176_Unknown_BE,GC_00002968,1165,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000462|gene_cluster_GC_00002974|genome_name_P800_Unknown_BE|gene_callers_id_636,P800_Unknown_BE,GC_00002974,636,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000463|gene_cluster_GC_00003084|genome_name_P3124_LMG_BE|gene_callers_id_1944,P3124_LMG_BE,GC_00003084,1944,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000464|gene_cluster_GC_00002736|genome_name_P3124_LMG_BE|gene_callers_id_224,P3124_LMG_BE,GC_00002736,224,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000465|gene_cluster_GC_00002923|genome_name_P3124_LMG_BE|gene_callers_id_1428,P3124_LMG_BE,GC_00002923,1428,sp|Q48454|YC08_KLEPN,22.789,294.0,3.22e-05,49.7,sp|Q48454|YC08_KLEPN Uncharacterized 42.6 kDa protein in cps region OS=Klebsiella pneumoniae OX=573 PE=4 SV=1
00000466|gene_cluster_GC_00002709|genome_name_P2712_SD_BE|gene_callers_id_84,P2712_SD_BE,GC_00002709,84,sp|Q7CR08|ALLB_SALTY,45.952,457.0,5.51e-146,427.0,sp|Q7CR08|ALLB_SALTY Allantoinase OS=Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720) OX=99287 GN=allB PE=3 SV=1
00000467|gene_cluster_GC_00002952|genome_name_P2052_Cocoa_CR|gene_callers_id_1455,P2052_Cocoa_CR,GC_00002952,1455,sp|A0A0A7HIX1|CSM2_STRTR,41.803,122.0,2.18e-20,83.2,sp|A0A0A7HIX1|CSM2_STRTR CRISPR system Cms protein Csm2 OS=Streptococcus thermophilus OX=1308 GN=csm2 PE=1 SV=1
00000468|gene_cluster_GC_00002589|genome_name_P363_Unknown_BE|gene_callers_id_800,P363_Unknown_BE,GC_00002589,800,sp|P71059|EPSJ_BACSU,28.74,254.0,8.08e-22,97.4,sp|P71059|EPSJ_BACSU Uncharacterized glycosyltransferase EpsJ OS=Bacillus subtilis (strain 168) OX=224308 GN=epsJ PE=2 SV=1
00000469|gene_cluster_GC_00003117|genome_name_P3378_Banana_BE|gene_callers_id_1765,P3378_Banana_BE,GC_00003117,1765,sp|P46907|NARK_BACSU,23.284,335.0,0.00059,45.4,sp|P46907|NARK_BACSU Nitrite extrusion protein OS=Bacillus subtilis (strain 168) OX=224308 GN=narK PE=3 SV=2
00000470|gene_cluster_GC_00002431|genome_name_P3124_LMG_BE|gene_callers_id_1044,P3124_LMG_BE,GC_00002431,1044,sp|P54309|PORTL_BPSPP,23.773,387.0,2.44e-09,63.2,sp|P54309|PORTL_BPSPP Portal protein OS=Bacillus phage SPP1 OX=10724 GN=6 PE=1 SV=1
00000471|gene_cluster_GC_00002431|genome_name_P3124_LMG_BE|gene_callers_id_203,P3124_LMG_BE,GC_00002431,203,sp|Q24LJ4|PORTL_BPPCD,21.247,433.0,5.65e-07,55.5,sp|Q24LJ4|PORTL_BPPCD Portal protein OS=Clostridium phage phiCD119 (strain Clostridium difficile/United States/Govind/2006) OX=2883936 PE=3 SV=1
00000472|gene_cluster_GC_00002536|genome_name_P3124_LMG_BE|gene_callers_id_1908,P3124_LMG_BE,GC_00002536,1908,sp|B9DKR5|CHDC_STACT,52.846,123.0,7.0899999999999995e-40,136.0,sp|B9DKR5|CHDC_STACT Coproheme decarboxylase OS=Staphylococcus carnosus (strain TM300) OX=396513 GN=chdC PE=3 SV=1
00000473|gene_cluster_GC_00003071|genome_name_P2711_SD_BE|gene_callers_id_1592,P2711_SD_BE,GC_00003071,1592,sp|Q9F234|AGL2_BACTQ,40.735,653.0,3.83e-178,533.0,sp|Q9F234|AGL2_BACTQ Alpha-glucosidase 2 OS=Bacillus thermoamyloliquefaciens OX=1425 PE=3 SV=1
00000474|gene_cluster_GC_00002519|genome_name_P2712_SD_BE|gene_callers_id_828,P2712_SD_BE,GC_00002519,828,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000475|gene_cluster_GC_00002924|genome_name_P2740_Qu_CN|gene_callers_id_1768,P2740_Qu_CN,GC_00002924,1768,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000476|gene_cluster_GC_00002627|genome_name_P2024_Cocoa_CR|gene_callers_id_972,P2024_Cocoa_CR,GC_00002627,972,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000477|gene_cluster_GC_00002760|genome_name_P3124_LMG_BE|gene_callers_id_1036,P3124_LMG_BE,GC_00002760,1036,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000478|gene_cluster_GC_00002522|genome_name_P3124_LMG_BE|gene_callers_id_1963,P3124_LMG_BE,GC_00002522,1963,sp|B8DBU4|LEU1_LISMH,60.286,350.0,5.94e-157,453.0,sp|B8DBU4|LEU1_LISMH 2-isopropylmalate synthase OS=Listeria monocytogenes serotype 4a (strain HCC23) OX=552536 GN=leuA PE=3 SV=1
00000479|gene_cluster_GC_00002726|genome_name_P2020_Cocoa_CR|gene_callers_id_1793,P2020_Cocoa_CR,GC_00002726,1793,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000480|gene_cluster_GC_00002761|genome_name_P2764_Cocoa_VN|gene_callers_id_1586,P2764_Cocoa_VN,GC_00002761,1586,sp|Q58899|WECB_METJA,32.486,354.0,2.56e-57,194.0,sp|Q58899|WECB_METJA UDP-N-acetylglucosamine 2-epimerase OS=Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440) OX=243232 GN=wecB PE=1 SV=1
00000481|gene_cluster_GC_00002865|genome_name_P3378_Banana_BE|gene_callers_id_1845,P3378_Banana_BE,GC_00002865,1845,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000482|gene_cluster_GC_00002531|genome_name_P3124_LMG_BE|gene_callers_id_1939,P3124_LMG_BE,GC_00002531,1939,sp|Q8CN55|LYTR_STAES,26.168,107.0,3.37e-09,57.0,sp|Q8CN55|LYTR_STAES Sensory transduction protein LytR OS=Staphylococcus epidermidis (strain ATCC 12228 / FDA PCI 1200) OX=176280 GN=lytR PE=3 SV=1
00000483|gene_cluster_GC_00002656|genome_name_P2746_Cocoa_VN|gene_callers_id_1800,P2746_Cocoa_VN,GC_00002656,1800,sp|P27127|WAAB_ECOLI,38.7,323.0,1.88e-64,211.0,"sp|P27127|WAAB_ECOLI Lipopolysaccharide 1,6-galactosyltransferase OS=Escherichia coli (strain K12) OX=83333 GN=waaB PE=1 SV=2"
00000484|gene_cluster_GC_00003146|genome_name_P815_Cocoa_CR|gene_callers_id_137,P815_Cocoa_CR,GC_00003146,137,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000485|gene_cluster_GC_00002552|genome_name_P2176_Unknown_BE|gene_callers_id_1388,P2176_Unknown_BE,GC_00002552,1388,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000486|gene_cluster_GC_00003018|genome_name_P2176_Unknown_BE|gene_callers_id_1750,P2176_Unknown_BE,GC_00003018,1750,sp|P9WLC2|Y2310_MYCTO,35.849,53.0,0.01,35.8,sp|P9WLC2|Y2310_MYCTO Uncharacterized protein MT2372 OS=Mycobacterium tuberculosis (strain CDC 1551 / Oshkosh) OX=83331 GN=MT2372 PE=4 SV=1
00000487|gene_cluster_GC_00003151|genome_name_P2176_Unknown_BE|gene_callers_id_1797,P2176_Unknown_BE,GC_00003151,1797,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000488|gene_cluster_GC_00002706|genome_name_P815_Cocoa_CR|gene_callers_id_1430,P815_Cocoa_CR,GC_00002706,1430,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000489|gene_cluster_GC_00003044|genome_name_P2740_Qu_CN|gene_callers_id_1273,P2740_Qu_CN,GC_00003044,1273,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000490|gene_cluster_GC_00003041|genome_name_P2764_Cocoa_VN|gene_callers_id_318,P2764_Cocoa_VN,GC_00003041,318,sp|P37247|TRA4_BACFG,31.973,147.0,2.9100000000000002e-21,90.9,sp|P37247|TRA4_BACFG Transposase for insertion sequence element IS4351 OS=Bacteroides fragilis OX=817 PE=3 SV=1
00000491|gene_cluster_GC_00002909|genome_name_P2029_Cocoa_CR|gene_callers_id_1378,P2029_Cocoa_CR,GC_00002909,1378,sp|A0A0H2UR96|GLYG_STRPN,29.302,215.0,2.47e-22,98.2,sp|A0A0H2UR96|GLYG_STRPN Glycosyltransferase GlyG OS=Streptococcus pneumoniae serotype 4 (strain ATCC BAA-334 / TIGR4) OX=170187 GN=glyG PE=1 SV=1
00000492|gene_cluster_GC_00002621|genome_name_P363_Unknown_BE|gene_callers_id_1276,P363_Unknown_BE,GC_00002621,1276,sp|P71344|T1SI_HAEIN,28.689,366.0,1.95e-38,145.0,sp|P71344|T1SI_HAEIN Putative type I restriction enzyme specificity subunit S.HindORF215P OS=Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd) OX=71421 GN=HI_0216 PE=3 SV=1
00000493|gene_cluster_GC_00002778|genome_name_P815_Cocoa_CR|gene_callers_id_836,P815_Cocoa_CR,GC_00002778,836,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000494|gene_cluster_GC_00003129|genome_name_P2052_Cocoa_CR|gene_callers_id_1682,P2052_Cocoa_CR,GC_00003129,1682,sp|O32236|RGHR_BACSU,45.714,35.0,0.001,38.5,sp|O32236|RGHR_BACSU HTH-type transcriptional repressor RghR OS=Bacillus subtilis (strain 168) OX=224308 GN=rghR PE=1 SV=1
00000495|gene_cluster_GC_00002911|genome_name_P187_SD_IT|gene_callers_id_2048,P187_SD_IT,GC_00002911,2048,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000496|gene_cluster_GC_00002835|genome_name_P3124_LMG_BE|gene_callers_id_1938,P3124_LMG_BE,GC_00002835,1938,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000497|gene_cluster_GC_00002505|genome_name_P2764_Cocoa_VN|gene_callers_id_1824,P2764_Cocoa_VN,GC_00002505,1824,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000498|gene_cluster_GC_00002512|genome_name_P2052_Cocoa_CR|gene_callers_id_1562,P2052_Cocoa_CR,GC_00002512,1562,sp|Q0P4U8|SMAL1_XENTR,26.316,228.0,4.09e-10,67.8,sp|Q0P4U8|SMAL1_XENTR SNF2 related chromatin remodeling annealing helicase 1 OS=Xenopus tropicalis OX=8364 GN=smarcal1 PE=2 SV=1
00000499|gene_cluster_GC_00002630|genome_name_P800_Unknown_BE|gene_callers_id_664,P800_Unknown_BE,GC_00002630,664,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000500|gene_cluster_GC_00003142|genome_name_P2740_Qu_CN|gene_callers_id_1567,P2740_Qu_CN,GC_00003142,1567,sp|P39839|YUXL_BACSU,41.883,308.0,2.52e-76,259.0,sp|P39839|YUXL_BACSU Uncharacterized peptidase YuxL OS=Bacillus subtilis (strain 168) OX=224308 GN=yuxL PE=3 SV=3
00000501|gene_cluster_GC_00003087|genome_name_Reference|gene_callers_id_207,Reference,GC_00003087,207,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000502|gene_cluster_GC_00003026|genome_name_Reference|gene_callers_id_210,Reference,GC_00003026,210,sp|Q0P9C6|PGLI_CAMJE,24.88,209.0,0.000592,44.7,"sp|Q0P9C6|PGLI_CAMJE GalNAc(5)-diNAcBac-PP-undecaprenol beta-1,3-glucosyltransferase OS=Campylobacter jejuni subsp. jejuni serotype O:2 (strain ATCC 700819 / NCTC 11168) OX=192222 GN=pglI PE=1 SV=1"
00000503|gene_cluster_GC_00003048|genome_name_P815_Cocoa_CR|gene_callers_id_73,P815_Cocoa_CR,GC_00003048,73,sp|O33348|RELG_MYCTU,33.696,92.0,1.81e-07,47.8,sp|O33348|RELG_MYCTU Toxin RelG OS=Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv) OX=83332 GN=relG PE=1 SV=1
00000504|gene_cluster_GC_00002858|genome_name_P2029_Cocoa_CR|gene_callers_id_468,P2029_Cocoa_CR,GC_00002858,468,sp|P0DW40|HAMB_BACCE,25.29,431.0,9.85e-29,128.0,sp|P0DW40|HAMB_BACCE Hachiman protein HamB OS=Bacillus cereus OX=1396 GN=hamB PE=3 SV=1
00000505|gene_cluster_GC_00003013|genome_name_P815_Cocoa_CR|gene_callers_id_132,P815_Cocoa_CR,GC_00003013,132,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000506|gene_cluster_GC_00002998|genome_name_P2712_SD_BE|gene_callers_id_29,P2712_SD_BE,GC_00002998,29,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000507|gene_cluster_GC_00003121|genome_name_P815_Cocoa_CR|gene_callers_id_844,P815_Cocoa_CR,GC_00003121,844,sp|Q5UQ13|COLL2_MIMIV,36.905,168.0,3.22e-08,57.8,sp|Q5UQ13|COLL2_MIMIV Collagen-like protein 2 OS=Acanthamoeba polyphaga mimivirus OX=212035 GN=MIMI_R196 PE=4 SV=1
00000508|gene_cluster_GC_00002665|genome_name_P2746_Cocoa_VN|gene_callers_id_1869,P2746_Cocoa_VN,GC_00002665,1869,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000509|gene_cluster_GC_00002850|genome_name_P815_Cocoa_CR|gene_callers_id_862,P815_Cocoa_CR,GC_00002850,862,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000510|gene_cluster_GC_00002514|genome_name_P3124_LMG_BE|gene_callers_id_1065,P3124_LMG_BE,GC_00002514,1065,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000511|gene_cluster_GC_00002782|genome_name_P3124_LMG_BE|gene_callers_id_1912,P3124_LMG_BE,GC_00002782,1912,sp|O07127|YPTY_LATSK,42.963,135.0,7.44e-36,123.0,sp|O07127|YPTY_LATSK Uncharacterized 16.5 kDa protein in ptsI 3'region OS=Latilactobacillus sakei OX=1599 PE=3 SV=1
00000512|gene_cluster_GC_00002932|genome_name_P3378_Banana_BE|gene_callers_id_1851,P3378_Banana_BE,GC_00002932,1851,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000513|gene_cluster_GC_00003138|genome_name_P363_Unknown_BE|gene_callers_id_801,P363_Unknown_BE,GC_00003138,801,sp|Q8W2B8|SAT4_ARATH,42.857,98.0,6.13e-16,75.1,sp|Q8W2B8|SAT4_ARATH Serine acetyltransferase 4 OS=Arabidopsis thaliana OX=3702 GN=SAT4 PE=1 SV=1
00000514|gene_cluster_GC_00002873|genome_name_P3378_Banana_BE|gene_callers_id_1686,P3378_Banana_BE,GC_00002873,1686,sp|P71059|EPSJ_BACSU,36.564,227.0,6.2e-35,133.0,sp|P71059|EPSJ_BACSU Uncharacterized glycosyltransferase EpsJ OS=Bacillus subtilis (strain 168) OX=224308 GN=epsJ PE=2 SV=1
00000515|gene_cluster_GC_00002688|genome_name_P363_Unknown_BE|gene_callers_id_623,P363_Unknown_BE,GC_00002688,623,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000516|gene_cluster_GC_00002757|genome_name_P3124_LMG_BE|gene_callers_id_1429,P3124_LMG_BE,GC_00002757,1429,sp|Q58464|Y1064_METJA,44.643,112.0,4.76e-22,92.8,sp|Q58464|Y1064_METJA Uncharacterized acetyltransferase MJ1064 OS=Methanocaldococcus jannaschii (strain ATCC 43067 / DSM 2661 / JAL-1 / JCM 10045 / NBRC 100440) OX=243232 GN=MJ1064 PE=3 SV=1
00000517|gene_cluster_GC_00002931|genome_name_P2740_Qu_CN|gene_callers_id_1275,P2740_Qu_CN,GC_00002931,1275,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000518|gene_cluster_GC_00003132|genome_name_P800_Unknown_BE|gene_callers_id_1254,P800_Unknown_BE,GC_00003132,1254,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000519|gene_cluster_GC_00002918|genome_name_P3378_Banana_BE|gene_callers_id_1779,P3378_Banana_BE,GC_00002918,1779,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000520|gene_cluster_GC_00003043|genome_name_P2746_Cocoa_VN|gene_callers_id_1860,P2746_Cocoa_VN,GC_00003043,1860,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000521|gene_cluster_GC_00002553|genome_name_P3124_LMG_BE|gene_callers_id_1791,P3124_LMG_BE,GC_00002553,1791,sp|A5FIF5|PIP_FLAJ1,30.314,287.0,1.38e-45,159.0,sp|A5FIF5|PIP_FLAJ1 Proline iminopeptidase OS=Flavobacterium johnsoniae (strain ATCC 17061 / DSM 2064 / JCM 8514 / BCRC 14874 / CCUG 350202 / NBRC 14942 / NCIMB 11054 / UW101) OX=376686 GN=fpaP PE=3 SV=2
00000522|gene_cluster_GC_00002796|genome_name_P3124_LMG_BE|gene_callers_id_584,P3124_LMG_BE,GC_00002796,584,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000523|gene_cluster_GC_00002747|genome_name_P2764_Cocoa_VN|gene_callers_id_1953,P2764_Cocoa_VN,GC_00002747,1953,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000524|gene_cluster_GC_00002752|genome_name_P3124_LMG_BE|gene_callers_id_1888,P3124_LMG_BE,GC_00002752,1888,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
00000525|gene_cluster_GC_00002949|genome_name_P2746_Cocoa_VN|gene_callers_id_219,P2746_Cocoa_VN,GC_00002949,219,Unknown,0.0,0.0,-,0.0,Unknown - no BLAST hit found
