locus_tag	ftype	length_bp	gene	EC_number	COG	product
HLLCJJMH_01440	CDS	1002				Putative transposase for insertion sequence element IS5376
HLLCJJMH_01441	CDS	738				IS21 family transposase IS712
HLLCJJMH_01442	CDS	438				hypothetical protein
HLLCJJMH_01443	CDS	258				hypothetical protein
HLLCJJMH_01444	CDS	348				hypothetical protein
HLLCJJMH_01445	CDS	369				hypothetical protein
HLLCJJMH_01446	CDS	606				hypothetical protein
HLLCJJMH_01447	CDS	183				hypothetical protein
HLLCJJMH_01448	CDS	1053				hypothetical protein
HLLCJJMH_01449	CDS	519				hypothetical protein
HLLCJJMH_01450	CDS	363				hypothetical protein
HLLCJJMH_01451	CDS	432				hypothetical protein
HLLCJJMH_01452	CDS	168				hypothetical protein
HLLCJJMH_01453	CDS	429				hypothetical protein
HLLCJJMH_01454	CDS	582				hypothetical protein
HLLCJJMH_01455	CDS	1026				hypothetical protein
HLLCJJMH_01456	CDS	720				hypothetical protein
HLLCJJMH_01457	CDS	1242				hypothetical protein
HLLCJJMH_01458	CDS	387				hypothetical protein
HLLCJJMH_01459	CDS	360				hypothetical protein
HLLCJJMH_01460	CDS	975				hypothetical protein
HLLCJJMH_01461	CDS	351				hypothetical protein
HLLCJJMH_01462	CDS	1260				hypothetical protein
HLLCJJMH_01463	CDS	4842				hypothetical protein
HLLCJJMH_01464	CDS	186				hypothetical protein
HLLCJJMH_01465	CDS	615				hypothetical protein
HLLCJJMH_01466	CDS	477				hypothetical protein
HLLCJJMH_01467	CDS	1116				hypothetical protein
HLLCJJMH_01468	CDS	486				hypothetical protein
HLLCJJMH_01469	CDS	285				hypothetical protein
HLLCJJMH_01470	CDS	600				hypothetical protein
HLLCJJMH_01471	CDS	348				hypothetical protein
HLLCJJMH_01472	CDS	1047				hypothetical protein
HLLCJJMH_01473	CDS	654				hypothetical protein
HLLCJJMH_01474	CDS	933				hypothetical protein
HLLCJJMH_01475	CDS	1725				hypothetical protein
HLLCJJMH_01476	CDS	270				hypothetical protein
HLLCJJMH_01477	CDS	294				hypothetical protein
HLLCJJMH_01478	CDS	1290				hypothetical protein
HLLCJJMH_01479	CDS	495				hypothetical protein
HLLCJJMH_01480	CDS	384				hypothetical protein
HLLCJJMH_01481	CDS	282				hypothetical protein
HLLCJJMH_01482	CDS	264				hypothetical protein
HLLCJJMH_01483	CDS	297				hypothetical protein
HLLCJJMH_01484	CDS	273				hypothetical protein
HLLCJJMH_01485	CDS	447				Putative universal stress protein
HLLCJJMH_01486	CDS	609				hypothetical protein
HLLCJJMH_01487	CDS	1230				hypothetical protein
HLLCJJMH_01488	CDS	468				hypothetical protein
HLLCJJMH_01489	CDS	174				hypothetical protein
HLLCJJMH_01490	CDS	300				hypothetical protein
HLLCJJMH_01491	CDS	207				hypothetical protein
HLLCJJMH_01492	CDS	411				hypothetical protein
HLLCJJMH_01493	CDS	411				hypothetical protein
HLLCJJMH_01494	CDS	396				hypothetical protein
HLLCJJMH_01495	CDS	189				hypothetical protein
HLLCJJMH_01496	CDS	174				hypothetical protein
HLLCJJMH_01497	CDS	264				hypothetical protein
HLLCJJMH_01498	CDS	420				hypothetical protein
HLLCJJMH_01499	CDS	594				hypothetical protein
HLLCJJMH_01500	CDS	120				hypothetical protein
HLLCJJMH_01501	CDS	942				hypothetical protein
HLLCJJMH_01502	CDS	954				hypothetical protein
HLLCJJMH_01503	CDS	888				hypothetical protein
HLLCJJMH_01504	CDS	315				hypothetical protein
HLLCJJMH_01505	CDS	123				hypothetical protein
HLLCJJMH_01506	CDS	198				hypothetical protein
HLLCJJMH_01507	CDS	165				hypothetical protein
HLLCJJMH_01508	CDS	255				hypothetical protein
HLLCJJMH_01509	CDS	576				hypothetical protein
HLLCJJMH_01510	CDS	195				hypothetical protein
HLLCJJMH_01511	CDS	249				hypothetical protein
HLLCJJMH_01512	CDS	369				hypothetical protein
HLLCJJMH_01513	CDS	384				hypothetical protein
HLLCJJMH_01514	CDS	549				hypothetical protein
HLLCJJMH_01515	CDS	252				hypothetical protein
HLLCJJMH_01516	tRNA	76				tRNA-Met(cat)
HLLCJJMH_01517	CDS	1206	xerD_2			Tyrosine recombinase XerD
HLLCJJMH_01518	CDS	258				hypothetical protein
HLLCJJMH_01519	CDS	348				hypothetical protein
HLLCJJMH_01520	CDS	369				hypothetical protein
HLLCJJMH_01521	CDS	606				hypothetical protein
HLLCJJMH_01522	CDS	183				hypothetical protein
HLLCJJMH_01523	CDS	1053				hypothetical protein
HLLCJJMH_01524	CDS	519				hypothetical protein
HLLCJJMH_01525	CDS	363				hypothetical protein
HLLCJJMH_01526	CDS	432				hypothetical protein
HLLCJJMH_01527	CDS	168				hypothetical protein
HLLCJJMH_01528	CDS	429				hypothetical protein
HLLCJJMH_01529	CDS	582				hypothetical protein
HLLCJJMH_01530	CDS	600				hypothetical protein
HLLCJJMH_01531	CDS	384				hypothetical protein
HLLCJJMH_01532	CDS	594				hypothetical protein
HLLCJJMH_01533	CDS	183				hypothetical protein
HLLCJJMH_01534	CDS	426				hypothetical protein
HLLCJJMH_01535	CDS	204				hypothetical protein
HLLCJJMH_01536	CDS	120				hypothetical protein
HLLCJJMH_01537	CDS	585				hypothetical protein
HLLCJJMH_01538	CDS	954				hypothetical protein
HLLCJJMH_01539	CDS	888				hypothetical protein
HLLCJJMH_01540	CDS	315				hypothetical protein
HLLCJJMH_01541	CDS	123				hypothetical protein
HLLCJJMH_01542	CDS	198				hypothetical protein
HLLCJJMH_01543	CDS	165				hypothetical protein
HLLCJJMH_01544	CDS	255				hypothetical protein
HLLCJJMH_01545	CDS	576				hypothetical protein
HLLCJJMH_01546	CDS	195				hypothetical protein
HLLCJJMH_01547	CDS	249				hypothetical protein
HLLCJJMH_01548	CDS	369				hypothetical protein
HLLCJJMH_01549	CDS	384				hypothetical protein
HLLCJJMH_01550	CDS	549				hypothetical protein
HLLCJJMH_01551	CDS	252				hypothetical protein
HLLCJJMH_01552	tRNA	76				tRNA-Met(cat)
HLLCJJMH_01553	CDS	1206	xerD_3			Tyrosine recombinase XerD
HLLCJJMH_01554	tRNA	88				tRNA-Ser(cga)
HLLCJJMH_01555	CDS	399				hypothetical protein
HLLCJJMH_01556	CDS	891	dagK_1	2.7.1.107	COG1597	Diacylglycerol kinase
HLLCJJMH_01557	CDS	243				hypothetical protein
HLLCJJMH_01558	CDS	213				hypothetical protein
HLLCJJMH_01559	CDS	456				Putative universal stress protein
HLLCJJMH_01560	CDS	519	apt	2.4.2.7		Adenine phosphoribosyltransferase
HLLCJJMH_01561	CDS	2322	recJ	3.1.-.-	COG0608	Single-stranded-DNA-specific exonuclease RecJ
HLLCJJMH_01562	CDS	390				hypothetical protein
HLLCJJMH_01563	CDS	954	rnz	3.1.26.11	COG1234	Ribonuclease Z
HLLCJJMH_01564	CDS	276				hypothetical protein
HLLCJJMH_01565	CDS	756				hypothetical protein
HLLCJJMH_01566	CDS	1296	obg	3.6.5.-	COG0536	GTPase Obg
HLLCJJMH_01567	CDS	1818	uvrC		COG0322	UvrABC system protein C
HLLCJJMH_01568	CDS	189				hypothetical protein
HLLCJJMH_01569	CDS	300				hypothetical protein
HLLCJJMH_01570	CDS	594	engB		COG0218	putative GTP-binding protein EngB
HLLCJJMH_01571	CDS	1257	clpX		COG1219	ATP-dependent Clp protease ATP-binding subunit ClpX
HLLCJJMH_01572	CDS	1311	tig	5.2.1.8	COG0544	Trigger factor
HLLCJJMH_01573	CDS	1191	tuf	3.6.5.3		Elongation factor Tu
HLLCJJMH_01574	CDS	930				hypothetical protein
HLLCJJMH_01575	CDS	1833	rnj2	3.1.-.-		Ribonuclease J 2
HLLCJJMH_01576	CDS	270	rpsO		COG0184	Small ribosomal subunit protein uS15
HLLCJJMH_01577	CDS	255	rpsT		COG0268	Small ribosomal subunit protein bS20
HLLCJJMH_01578	CDS	780				hypothetical protein
HLLCJJMH_01579	CDS	531				hypothetical protein
HLLCJJMH_01580	CDS	1029	holA	2.7.7.7	COG1466	DNA polymerase III subunit delta
HLLCJJMH_01581	CDS	2268	comEC		COG0658	ComE operon protein 3
HLLCJJMH_01582	CDS	480	tadA_2	3.5.4.33		tRNA-specific adenosine deaminase
HLLCJJMH_01583	CDS	696				hypothetical protein
HLLCJJMH_01584	CDS	1050	ylbL		COG3480	putative protein YlbL
HLLCJJMH_01585	CDS	486	coaD	2.7.7.3	COG0669	Phosphopantetheine adenylyltransferase
HLLCJJMH_01586	CDS	564	rsmD	2.1.1.171	COG0742	Ribosomal RNA small subunit methyltransferase D
HLLCJJMH_01587	CDS	288				hypothetical protein
HLLCJJMH_01588	CDS	1155	ftsW	2.4.99.28	COG0772	putative peptidoglycan glycosyltransferase FtsW
HLLCJJMH_01589	CDS	1845	bipA_2	3.6.5.-	COG1217	Large ribosomal subunit assembly factor BipA
HLLCJJMH_01590	CDS	792	suhB	3.1.3.25	COG0483	Inositol-1-monophosphatase
HLLCJJMH_01591	CDS	282				hypothetical protein
HLLCJJMH_01592	CDS	909	ldh_2	1.1.1.27		L-lactate dehydrogenase
HLLCJJMH_01593	CDS	1428	pdhD_1	1.8.1.4		Dihydrolipoyl dehydrogenase
HLLCJJMH_01594	CDS	1320	pdhC	2.3.1.12	COG0508	Dihydrolipoyllysine-residue acetyltransferase component of pyruvate dehydrogenase complex
HLLCJJMH_01595	CDS	978	pdhB	1.2.4.1		Pyruvate dehydrogenase E1 component subunit beta
HLLCJJMH_01596	CDS	1116	pdhA	1.2.4.1		Pyruvate dehydrogenase E1 component subunit alpha
HLLCJJMH_01597	CDS	561	def_1	3.5.1.88	COG0242	Peptide deformylase
HLLCJJMH_01598	CDS	498				hypothetical protein
HLLCJJMH_01599	CDS	219	rpoY	2.7.7.6		DNA-directed RNA polymerase subunit epsilon
HLLCJJMH_01600	CDS	1680	rnjA	3.1.-.-	COG0595	Ribonuclease J1
HLLCJJMH_01601	CDS	960	ytlR	2.7.1.-	COG1597	Putative lipid kinase YtlR
HLLCJJMH_01602	CDS	207				hypothetical protein
HLLCJJMH_01603	CDS	1599	yneA			Cell division suppressor protein YneA
HLLCJJMH_01604	CDS	1050	ypuA		COG4086	putative protein YpuA
HLLCJJMH_01605	CDS	891	ykfC	3.4.14.13	COG0791	Gamma-D-glutamyl-L-lysine dipeptidyl-peptidase
HLLCJJMH_01606	CDS	2025	tkt_1	2.2.1.1		Transketolase
HLLCJJMH_01607	CDS	921	rbsK	2.7.1.15		Ribokinase
HLLCJJMH_01608	CDS	1008	degA		COG1609	HTH-type transcriptional regulator DegA
HLLCJJMH_01609	CDS	990	gpr_2	1.1.1.-	COG0667	L-glyceraldehyde 3-phosphate reductase
HLLCJJMH_01610	CDS	909	murQ	4.2.1.126	COG2103	N-acetylmuramic acid 6-phosphate etherase
HLLCJJMH_01611	CDS	1650	dppA_5		COG4166	Dipeptide-binding protein
HLLCJJMH_01612	CDS	1488	lpa	3.5.1.138		Lipoamidase
HLLCJJMH_01613	CDS	879	yckB		COG0834	putative ABC transporter extracellular-binding protein YckB
HLLCJJMH_01614	CDS	690	yxeN		COG0765	putative amino-acid permease protein YxeN
HLLCJJMH_01615	CDS	693				hypothetical protein
HLLCJJMH_01616	CDS	987	prs_2	2.7.6.1	COG0462	Ribose-phosphate pyrophosphokinase
HLLCJJMH_01617	CDS	2517	recD2	5.6.2.3	COG0507	ATP-dependent RecD2 DNA helicase
HLLCJJMH_01618	CDS	681				hypothetical protein
HLLCJJMH_01619	CDS	657	pspA	3.1.3.3	COG0406	Phosphoserine phosphatase 1
HLLCJJMH_01620	CDS	1128	mnmA	2.8.1.13		tRNA-specific 2-thiouridylase MnmA
HLLCJJMH_01621	CDS	342				hypothetical protein
HLLCJJMH_01622	CDS	1197	iscS_2	2.8.1.7		Cysteine desulfurase IscS
HLLCJJMH_01623	CDS	693	mtnN	3.2.2.9		5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase
HLLCJJMH_01624	CDS	297				hypothetical protein
HLLCJJMH_01625	CDS	543	nudF	3.6.1.13	COG0494	ADP-ribose pyrophosphatase
HLLCJJMH_01626	CDS	225	cspB		COG1278	Cold shock protein CspB
HLLCJJMH_01627	CDS	2814	ileS			isoleucine--tRNA ligase IleS
HLLCJJMH_01628	CDS	711	gpsB_2			Cell cycle adapter protein GpsB
HLLCJJMH_01629	CDS	576	rqcP2		COG2302	Ribosome-associated protein quality control protein P2
HLLCJJMH_01630	CDS	264				hypothetical protein
HLLCJJMH_01631	CDS	285				hypothetical protein
HLLCJJMH_01632	CDS	432	sepF			Cell division protein SepF
HLLCJJMH_01633	CDS	1260	ftsZ		COG0206	Cell division protein FtsZ
HLLCJJMH_01634	CDS	1329	ftsA		COG0849	Cell division protein FtsA
HLLCJJMH_01635	CDS	870	divIB		COG1589	Cell division protein DivIB
HLLCJJMH_01636	CDS	1095	murG	2.4.1.227		UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase
HLLCJJMH_01637	CDS	1380	murD	6.3.2.9		UDP-N-acetylmuramoylalanine--D-glutamate ligase
HLLCJJMH_01638	CDS	972	mraY	2.7.8.13	COG0472	Phospho-N-acetylmuramoyl-pentapeptide-transferase
HLLCJJMH_01639	CDS	2160	pbpB	3.4.16.4	COG0768	Penicillin-binding protein 2B
HLLCJJMH_01640	CDS	396	ftsL			Cell division protein FtsL
HLLCJJMH_01641	CDS	945	rsmH	2.1.1.199	COG0275	Ribosomal RNA small subunit methyltransferase H
HLLCJJMH_01642	CDS	432	mraZ		COG2001	Transcriptional regulator MraZ
HLLCJJMH_01643	CDS	354				hypothetical protein
HLLCJJMH_01644	CDS	123				hypothetical protein
HLLCJJMH_01645	CDS	2346	spoIIIE		COG1674	DNA translocase SpoIIIE
HLLCJJMH_01646	CDS	513	cspR	2.1.1.207	COG0219	Putative tRNA (cytidine(34)-2'-O)-methyltransferase
HLLCJJMH_01647	CDS	855	rlmA	2.1.1.187	COG2226	23S rRNA (guanine(745)-N(1))-methyltransferase
HLLCJJMH_01648	CDS	1188			COG0628	Putative transport protein
HLLCJJMH_01649	CDS	633	cutC			PF03932 family protein CutC
HLLCJJMH_01650	CDS	201				hypothetical protein
HLLCJJMH_01651	CDS	1506	gtfA_1	2.4.1.-		UDP-N-acetylglucosamine--peptide N-acetylglucosaminyltransferase GtfA subunit
HLLCJJMH_01652	CDS	1524	gtfA_2	2.4.1.-		UDP-N-acetylglucosamine--peptide N-acetylglucosaminyltransferase GtfA subunit
HLLCJJMH_01653	CDS	207				hypothetical protein
HLLCJJMH_01654	CDS	378				hypothetical protein
HLLCJJMH_01655	CDS	381				hypothetical protein
HLLCJJMH_01656	CDS	552				hypothetical protein
HLLCJJMH_01657	CDS	204				hypothetical protein
HLLCJJMH_01658	CDS	900		5.4.99.-	COG0564	putative RNA pseudouridine synthase
HLLCJJMH_01659	CDS	804	ppnKA	2.7.1.23	COG0061	NAD kinase 1
HLLCJJMH_01660	CDS	660	yjbM	2.7.6.5	COG2357	GTP pyrophosphokinase YjbM
HLLCJJMH_01661	CDS	639	spxH			ClpXP adapter protein SpxH
HLLCJJMH_01662	CDS	864	degV_3		COG1307	Protein DegV
HLLCJJMH_01663	CDS	1806	pepF1	3.4.24.-		Oligoendopeptidase F, plasmid
HLLCJJMH_01664	CDS	1095				hypothetical protein
HLLCJJMH_01665	CDS	648	trmB	2.1.1.33	COG0220	tRNA (guanine-N(7)-)-methyltransferase
HLLCJJMH_01666	CDS	792	ccrZ	2.7.1.15	COG0510	Cell cycle regulator CcrZ
HLLCJJMH_01667	CDS	1227				hypothetical protein
HLLCJJMH_01668	CDS	735	ecsA		COG1131	ABC-type transporter ATP-binding protein EcsA
HLLCJJMH_01669	CDS	459	hit		COG0537	Protein hit
HLLCJJMH_01670	CDS	321				hypothetical protein
HLLCJJMH_01671	CDS	918	prsA_2	5.2.1.8		Foldase protein PrsA
HLLCJJMH_01672	CDS	975	yhaM	3.1.-.-	COG3481	3'-5' exoribonuclease YhaM
HLLCJJMH_01673	CDS	2625	smc_3			Chromosome partition protein Smc
HLLCJJMH_01674	CDS	1215				hypothetical protein
HLLCJJMH_01675	CDS	345				hypothetical protein
HLLCJJMH_01676	CDS	2097	pbp2a		COG0744	Penicillin-binding protein 2a
HLLCJJMH_01677	CDS	468	argR_2			Arginine repressor
HLLCJJMH_01678	CDS	1692	argS	6.1.1.19	COG0018	Arginine--tRNA ligase
HLLCJJMH_01679	tRNA	71				tRNA-Gly(ccc)
HLLCJJMH_01680	CDS	222				hypothetical protein
HLLCJJMH_01681	CDS	1260				hypothetical protein
HLLCJJMH_01682	CDS	534	yyaP		COG0262	putative protein YyaP
HLLCJJMH_01683	CDS	342				hypothetical protein
HLLCJJMH_01684	CDS	2052				hypothetical protein
HLLCJJMH_01685	CDS	1725	ptsI_1	2.7.3.9		Phosphoenolpyruvate-protein phosphotransferase
HLLCJJMH_01686	CDS	2025	tkt_2	2.2.1.1		Transketolase
HLLCJJMH_01687	CDS	1368	ulaA		COG3037	Ascorbate-specific PTS system EIIC component
HLLCJJMH_01688	CDS	300				hypothetical protein
HLLCJJMH_01689	CDS	450	cmtB		COG1762	Mannitol-specific cryptic phosphotransferase enzyme IIA component
HLLCJJMH_01690	CDS	714		5.1.1.13	COG1794	Aspartate racemase
HLLCJJMH_01691	CDS	1257		6.3.1.12		D-aspartate ligase
HLLCJJMH_01692	CDS	1884	asnB	6.3.5.4	COG0367	Asparagine synthetase [glutamine-hydrolyzing] 1
HLLCJJMH_01693	CDS	699	fnr		COG0664	Anaerobic regulatory protein
HLLCJJMH_01694	CDS	1410	pepDA_3	3.4.13.19	COG4690	Dipeptidase A
HLLCJJMH_01695	CDS	237				hypothetical protein
HLLCJJMH_01696	CDS	1803				hypothetical protein
HLLCJJMH_01697	CDS	1710				hypothetical protein
HLLCJJMH_01698	CDS	357				hypothetical protein
HLLCJJMH_01699	CDS	252				hypothetical protein
HLLCJJMH_01700	CDS	429				hypothetical protein
HLLCJJMH_01701	CDS	2511	uvrA_3		COG0178	UvrABC system protein A
HLLCJJMH_01702	tRNA	86				tRNA-Leu(cag)
HLLCJJMH_01703	CDS	294				hypothetical protein
HLLCJJMH_01704	CDS	519				hypothetical protein
HLLCJJMH_01705	CDS	477	ohrR		COG1846	Organic hydroperoxide resistance transcriptional regulator
HLLCJJMH_01706	CDS	681				hypothetical protein
HLLCJJMH_01707	CDS	246				hypothetical protein
HLLCJJMH_01708	CDS	963		1.1.1.-		Putative 2-hydroxyacid dehydrogenase
HLLCJJMH_01709	CDS	2715	trePP	2.4.1.216	COG1554	Trehalose 6-phosphate phosphorylase
HLLCJJMH_01710	CDS	672	ycjU	5.4.2.6	COG0637	Beta-phosphoglucomutase
HLLCJJMH_01711	CDS	771				Putative bifunctional phosphatase/peptidyl-prolyl cis-trans isomerase
HLLCJJMH_01712	CDS	648		2.7.1.113	COG1428	Deoxyguanosine kinase
HLLCJJMH_01713	CDS	327				hypothetical protein
HLLCJJMH_01714	CDS	1476	mdtP_1		COG0477	Multidrug transporter protein MdtP
HLLCJJMH_01715	CDS	1188	metK	2.5.1.6	COG0192	S-adenosylmethionine synthase
HLLCJJMH_01716	CDS	708				hypothetical protein
HLLCJJMH_01717	CDS	342				hypothetical protein
HLLCJJMH_01718	CDS	570				hypothetical protein
HLLCJJMH_01719	CDS	324				hypothetical protein
HLLCJJMH_01720	CDS	537				hypothetical protein
HLLCJJMH_01721	CDS	468				hypothetical protein
HLLCJJMH_01722	tRNA	87				tRNA-Leu(caa)
HLLCJJMH_01723	tRNA	71				tRNA-Cys(gca)
HLLCJJMH_01724	tRNA	74				tRNA-His(gtg)
HLLCJJMH_01725	tRNA	73				tRNA-Trp(cca)
HLLCJJMH_01726	tRNA	86				tRNA-Tyr(gta)
HLLCJJMH_01727	tRNA	75				tRNA-Phe(gaa)
HLLCJJMH_01728	tRNA	77				tRNA-Asp(gtc)
HLLCJJMH_01729	tRNA	75				tRNA-Val(tac)
HLLCJJMH_01730	tRNA	75				tRNA-Glu(ttc)
HLLCJJMH_01731	tRNA	93				tRNA-Ser(gga)
HLLCJJMH_01732	tRNA	74				tRNA-Asn(gtt)
HLLCJJMH_01733	rRNA	117				5S ribosomal RNA
HLLCJJMH_01734	rRNA	2919				23S ribosomal RNA
HLLCJJMH_01735	tRNA	75				tRNA-Ala(tgc)
HLLCJJMH_01736	tRNA	77				tRNA-Ile(gat)
HLLCJJMH_01737	rRNA	1566				16S ribosomal RNA
HLLCJJMH_01738	CDS	2058	ltaS1_1		COG1368	Lipoteichoic acid synthase 1
HLLCJJMH_01739	CDS	237	ykuJ		COG4703	putative protein YkuJ
HLLCJJMH_01740	CDS	1035				hypothetical protein
HLLCJJMH_01741	CDS	1023	cpoA	2.4.1.-	COG0438	Alpha-galactosylglucosyldiacylglycerol synthase
HLLCJJMH_01742	CDS	1179		2.4.1.337	COG0438	Alpha-monoglucosyldiacylglycerol synthase
HLLCJJMH_01743	CDS	1737	ptsI_2	2.7.3.9	COG1080	Phosphoenolpyruvate-protein phosphotransferase
HLLCJJMH_01744	CDS	267	ptsH		COG1925	Phosphocarrier protein HPr
HLLCJJMH_01745	CDS	201				hypothetical protein
HLLCJJMH_01746	CDS	2238	clpE		COG0542	ATP-dependent Clp protease ATP-binding subunit ClpE
HLLCJJMH_01747	CDS	1092				hypothetical protein
HLLCJJMH_01748	CDS	2607		7.2.2.10		Calcium-transporting ATPase 1
HLLCJJMH_01749	CDS	1434	pepDA_4	3.4.13.19	COG4690	Dipeptidase A
HLLCJJMH_01750	CDS	1353	nox_2	1.6.3.4	COG0446	NADH oxidase
HLLCJJMH_01751	CDS	2127				hypothetical protein
HLLCJJMH_01752	CDS	1578	prfC			Peptide chain release factor 3
HLLCJJMH_01753	CDS	549				hypothetical protein
HLLCJJMH_01754	CDS	2025				hypothetical protein
HLLCJJMH_01755	CDS	885				hypothetical protein
HLLCJJMH_01756	CDS	417	tagD	2.7.7.39	COG0615	Glycerol-3-phosphate cytidylyltransferase
HLLCJJMH_01757	CDS	1143	yhhT		COG0628	Putative transport protein YhhT
HLLCJJMH_01758	CDS	558		3.6.1.15	COG3557	Nucleoside triphosphate/diphosphate phosphatase
HLLCJJMH_01759	CDS	246				hypothetical protein
HLLCJJMH_01760	CDS	1179	pbpX		COG1680	Putative penicillin-binding protein PbpX
HLLCJJMH_01761	CDS	801	recX			Regulatory protein RecX
HLLCJJMH_01762	CDS	450				Flavodoxin
HLLCJJMH_01763	CDS	912				hypothetical protein
HLLCJJMH_01764	CDS	852				hypothetical protein
HLLCJJMH_01765	CDS	1131	mnaA_1	5.1.3.14	COG0381	UDP-N-acetylglucosamine 2-epimerase
HLLCJJMH_01766	CDS	942		2.4.-.-	COG0463	putative glycosyltransferase
HLLCJJMH_01767	CDS	1356	gntT_1		COG2610	High-affinity gluconate transporter
HLLCJJMH_01768	CDS	453				Putative universal stress protein
HLLCJJMH_01769	tRNA	75				tRNA-Arg(cct)
HLLCJJMH_01770	CDS	1326	yfmL	3.6.4.13	COG0513	putative ATP-dependent RNA helicase YfmL
HLLCJJMH_01771	CDS	1005	iolU	1.1.1.371	COG0673	scyllo-inositol 2-dehydrogenase (NADP(+)) IolU
HLLCJJMH_01772	CDS	363				hypothetical protein
HLLCJJMH_01773	CDS	762				hypothetical protein
HLLCJJMH_01774	CDS	861	hexR		COG1737	HTH-type transcriptional regulator HexR
HLLCJJMH_01775	CDS	1548	xylB_4	2.7.1.17		Xylulose kinase
HLLCJJMH_01776	CDS	1359	gntT_2		COG2610	High-affinity gluconate transporter
HLLCJJMH_01777	CDS	1320	steT_1		COG0531	Serine/threonine exchanger SteT
HLLCJJMH_01778	CDS	1350	fucP_3		COG0738	L-fucose-proton symporter
HLLCJJMH_01779	CDS	396	rbsD	5.4.99.62	COG1869	D-ribose pyranase
HLLCJJMH_01780	CDS	1518	gshAB			Glutathione biosynthesis bifunctional protein GshAB
HLLCJJMH_01781	CDS	1299	pdp	2.4.2.2		Pyrimidine-nucleoside phosphorylase
HLLCJJMH_01782	CDS	960	deoR_2		COG2390	Deoxyribonucleoside regulator
HLLCJJMH_01783	CDS	708	deoD	2.4.2.1	COG0813	Purine nucleoside phosphorylase DeoD-type
HLLCJJMH_01784	CDS	1188	deoB_1	5.4.2.7		Phosphopentomutase
HLLCJJMH_01785	CDS	690	deoC	4.1.2.4	COG0274	Deoxyribose-phosphate aldolase
HLLCJJMH_01786	CDS	240				hypothetical protein
HLLCJJMH_01787	CDS	357				hypothetical protein
HLLCJJMH_01788	CDS	786	ptpB_2	3.1.3.-	COG2365	Triple specificity protein phosphatase PtpB
HLLCJJMH_01789	CDS	1065	ard_1	1.3.1.125		NADH:acrylate oxidoreductase
HLLCJJMH_01790	CDS	345	eutS		COG4810	Bacterial microcompartment shell protein EutS
HLLCJJMH_01791	CDS	1188	ackA_3	2.7.2.1		Acetate kinase
HLLCJJMH_01792	CDS	1122	pduQ	1.1.-.-		1-propanol dehydrogenase PduQ
HLLCJJMH_01793	CDS	1434	pduP	1.2.1.87		Propanal dehydrogenase (CoA-propanoylating)
HLLCJJMH_01794	CDS	417	pduO_1	2.5.1.-		Corrinoid adenosyltransferase PduO
HLLCJJMH_01795	CDS	576	pduO_2			Corrinoid adenosyltransferase PduO
HLLCJJMH_01796	CDS	273	pduN_1			Bacterial microcompartment shell vertex protein PduN
HLLCJJMH_01797	CDS	522				hypothetical protein
HLLCJJMH_01798	CDS	627	pduL	2.3.1.222		Phosphate propanoyltransferase
HLLCJJMH_01799	CDS	291	pduJ			Bacterial microcompartment shell protein PduJ
HLLCJJMH_01800	CDS	489	pduK			Bacterial microcompartment shell protein PduK
HLLCJJMH_01801	CDS	354	pduH			Propanediol dehydratase-reactivating factor small subunit
HLLCJJMH_01802	CDS	1851	ddrA			Diol dehydratase-reactivating factor large subunit
HLLCJJMH_01803	CDS	528	pduE	4.2.1.28		Propanediol dehydratase small subunit
HLLCJJMH_01804	CDS	720	pduD	4.2.1.28		Propanediol dehydratase medium subunit
HLLCJJMH_01805	CDS	1677	pduC	4.2.1.28		Propanediol dehydratase large subunit
HLLCJJMH_01806	CDS	717	pduB		COG4816	Bacterial microcompartment shell protein PduB
HLLCJJMH_01807	CDS	279	pduA			Bacterial microcompartment shell protein PduA
HLLCJJMH_01808	CDS	1089	rhaR_2			HTH-type transcriptional activator RhaR
HLLCJJMH_01809	CDS	708	glpF		COG0580	Glycerol uptake facilitator protein
HLLCJJMH_01810	CDS	432	pduV			Propanediol utilization protein PduV
HLLCJJMH_01811	CDS	1368		2.1.1.-	COG2265	putative RNA methyltransferase
HLLCJJMH_01812	CDS	1020	dagK_2	2.7.1.107	COG1597	Diacylglycerol kinase
HLLCJJMH_01813	CDS	1422	gatB	6.3.5.-	COG0064	Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit B
HLLCJJMH_01814	CDS	1470	gatA	6.3.5.7	COG0154	Glutamyl-tRNA(Gln) amidotransferase subunit A
HLLCJJMH_01815	CDS	312	gatC	6.3.5.-		Glutamyl-tRNA(Gln) amidotransferase subunit C
HLLCJJMH_01816	CDS	1146	yerH		COG4851	putative lipoprotein YerH
HLLCJJMH_01817	CDS	2031	ligA	6.5.1.2	COG0272	DNA ligase
HLLCJJMH_01818	CDS	2253	pcrA	5.6.2.4	COG0210	ATP-dependent DNA helicase PcrA
HLLCJJMH_01819	CDS	1146	purK	6.3.4.18		N5-carboxyaminoimidazole ribonucleotide synthase
HLLCJJMH_01820	CDS	579	xpt	2.4.2.22	COG0503	Xanthine phosphoribosyltransferase
HLLCJJMH_01821	CDS	909	menA_1	2.5.1.74		1,4-dihydroxy-2-naphthoate octaprenyltransferase
